key,order_id,product_id,differences
US-2017-116365-TEC-PH-10002890,US-2017-116365,TEC-PH-10002890,"{'Product Name': {'source_value': 'AT&T 17929 Lendline Telephone', 'target_value': 'at&t 17929 lendline telephone'}}"
CA-2016-113131-OFF-LA-10003510,CA-2016-113131,OFF-LA-10003510,"{'Product Name': {'source_value': 'Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White', 'target_value': 'avery 4027 file folder labels for dot matrix printers, 5000 labels per box, white'}}"
US-2017-139087-TEC-PH-10000148,US-2017-139087,TEC-PH-10000148,"{'Product Name': {'source_value': 'Cyber Acoustics AC-202b Speech Recognition Stereo Headset', 'target_value': 'cyber acoustics ac-202b speech recognition stereo headset'}}"
CA-2017-158694-OFF-AP-10000055,CA-2017-158694,OFF-AP-10000055,"{'Product Name': {'source_value': 'Belkin F9S820V06 8 Outlet Surge', 'target_value': 'belkin f9s820v06 8 outlet surge'}}"
CA-2015-127586-OFF-ST-10002615,CA-2015-127586,OFF-ST-10002615,"{'Product Name': {'source_value': 'Dual Level, Single-Width Filing Carts', 'target_value': 'dual level, single-width filing carts'}}"
US-2016-122140-TEC-AC-10003289,US-2016-122140,TEC-AC-10003289,"{'Product Name': {'source_value': 'Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard', 'target_value': 'anker ultra-slim mini bluetooth 3.0 wireless keyboard'}}"
CA-2017-129847-FUR-FU-10000277,CA-2017-129847,FUR-FU-10000277,"{'Product Name': {'source_value': 'Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting', 'target_value': 'deflect-o duramat antistatic studded beveled mat for medium pile carpeting'}}"
CA-2017-106397-OFF-PA-10003441,CA-2017-106397,OFF-PA-10003441,"{'Product Name': {'source_value': 'Xerox 226', 'target_value': 'xerox 226'}}"
CA-2017-140018-TEC-MA-10000752,CA-2017-140018,TEC-MA-10000752,"{'Product Name': {'source_value': 'Texas Instrument TI-15 Fraction Calculator', 'target_value': 'texas instrument ti-15 fraction calculator'}}"
CA-2017-139269-OFF-PA-10002893,CA-2017-139269,OFF-PA-10002893,"{'Product Name': {'source_value': 'Wirebound Service Call Books, 5 1/2"" x 4""', 'target_value': 'wirebound service call books, 5 1/2"" x 4""'}}"
CA-2018-110884-OFF-BI-10003669,CA-2018-110884,OFF-BI-10003669,"{'Product Name': {'source_value': '3M Organizer Strips', 'target_value': '3m organizer strips'}}"
US-2017-114293-FUR-CH-10003833,US-2017-114293,FUR-CH-10003833,"{'Product Name': {'source_value': 'Novimex Fabric Task Chair', 'target_value': 'novimex fabric task chair'}}"
CA-2017-130946-TEC-AC-10001990,CA-2017-130946,TEC-AC-10001990,"{'Product Name': {'source_value': 'Kensington Orbit Wireless Mobile Trackball for PC and Mac', 'target_value': 'kensington orbit wireless mobile trackball for pc and mac'}}"
CA-2015-107524-OFF-PA-10000587,CA-2015-107524,OFF-PA-10000587,"{'Product Name': {'source_value': 'Array Parchment Paper, Assorted Colors', 'target_value': 'array parchment paper, assorted colors'}}"
CA-2016-137526-FUR-FU-10001861,CA-2016-137526,FUR-FU-10001861,"{'Product Name': {'source_value': 'Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts', 'target_value': 'floodlight indoor halogen bulbs, 1 bulb per pack, 60 watts'}}"
CA-2017-158841-FUR-FU-10001731,CA-2017-158841,FUR-FU-10001731,"{'Product Name': {'source_value': 'Acrylic Self-Standing Desk Frames', 'target_value': 'acrylic self-standing desk frames'}}"
CA-2017-148908-OFF-BI-10002082,CA-2017-148908,OFF-BI-10002082,"{'Product Name': {'source_value': 'GBC Twin Loop Wire Binding Elements', 'target_value': 'gbc twin loop wire binding elements'}}"
CA-2015-125829-TEC-PH-10001079,CA-2015-125829,TEC-PH-10001079,"{'Product Name': {'source_value': 'Polycom SoundPoint Pro SE-225 Corded phone', 'target_value': 'polycom soundpoint pro se-225 corded phone'}}"
CA-2018-155712-OFF-BI-10004224,CA-2018-155712,OFF-BI-10004224,"{'Product Name': {'source_value': 'Catalog Binders with Expanding Posts', 'target_value': 'catalog binders with expanding posts'}}"
CA-2018-104850-FUR-CH-10003774,CA-2018-104850,FUR-CH-10003774,"{'Product Name': {'source_value': ""Global Wood Trimmed Manager's Task Chair, Khaki"", 'target_value': ""global wood trimmed manager's task chair, khaki""}}"
CA-2016-115798-TEC-PH-10003691,CA-2016-115798,TEC-PH-10003691,"{'Product Name': {'source_value': 'BlackBerry Q10', 'target_value': 'blackberry q10'}}"
CA-2016-115511-FUR-BO-10002598,CA-2016-115511,FUR-BO-10002598,"{'Product Name': {'source_value': 'Hon Metal Bookcases, Putty', 'target_value': 'hon metal bookcases, putty'}}"
CA-2016-153535-FUR-FU-10001986,CA-2016-153535,FUR-FU-10001986,"{'Product Name': {'source_value': 'Dana Fluorescent Magnifying Lamp, White, 36""', 'target_value': 'dana fluorescent magnifying lamp, white, 36""'}}"
CA-2018-104864-OFF-AP-10002684,CA-2018-104864,OFF-AP-10002684,"{'Product Name': {'source_value': 'Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection', 'target_value': 'acco 7-outlet masterpiece power center, wihtout fax/phone line protection'}}"
US-2015-105767-OFF-AR-10001246,US-2015-105767,OFF-AR-10001246,"{'Product Name': {'source_value': 'Newell 317', 'target_value': 'newell 317'}}"
CA-2017-159212-OFF-EN-10002230,CA-2017-159212,OFF-EN-10002230,"{'Product Name': {'source_value': 'Airmail Envelopes', 'target_value': 'airmail envelopes'}}"
CA-2016-121783-FUR-FU-10004351,CA-2016-121783,FUR-FU-10004351,"{'Product Name': {'source_value': 'Staple-based wall hangings', 'target_value': 'staple-based wall hangings'}}"
CA-2018-144750-OFF-PA-10003395,CA-2018-144750,OFF-PA-10003395,"{'Product Name': {'source_value': 'Xerox 1941', 'target_value': 'xerox 1941'}}"
CA-2018-130904-OFF-AR-10000127,CA-2018-130904,OFF-AR-10000127,"{'Product Name': {'source_value': 'Newell 321', 'target_value': 'newell 321'}}"
CA-2018-121125-TEC-PH-10001619,CA-2018-121125,TEC-PH-10001619,"{'Product Name': {'source_value': 'LG G3', 'target_value': 'lg g3'}}"
US-2017-152835-OFF-AR-10003056,US-2017-152835,OFF-AR-10003056,"{'Product Name': {'source_value': 'Newell 341', 'target_value': 'newell 341'}}"
CA-2016-134117-TEC-PH-10004908,CA-2016-134117,TEC-PH-10004908,"{'Product Name': {'source_value': 'Panasonic KX TS3282W Corded phone', 'target_value': 'panasonic kx ts3282w corded phone'}}"
CA-2018-122364-TEC-MA-10001031,CA-2018-122364,TEC-MA-10001031,"{'Product Name': {'source_value': 'Socket Bluetooth Cordless Hand Scanner (CHS)', 'target_value': 'socket bluetooth cordless hand scanner (chs)'}}"
CA-2018-101049-FUR-FU-10004415,CA-2018-101049,FUR-FU-10004415,"{'Product Name': {'source_value': 'Stacking Tray, Side-Loading, Legal, Smoke', 'target_value': 'stacking tray, side-loading, legal, smoke'}}"
CA-2017-111682-OFF-PA-10000587,CA-2017-111682,OFF-PA-10000587,"{'Product Name': {'source_value': 'Array Parchment Paper, Assorted Colors', 'target_value': 'array parchment paper, assorted colors'}}"
CA-2018-104220-OFF-BI-10003910,CA-2018-104220,OFF-BI-10003910,"{'Product Name': {'source_value': 'DXL Angle-View Binders with Locking Rings by Samsill', 'target_value': 'dxl angle-view binders with locking rings by samsill'}}"
CA-2017-156139-OFF-BI-10004233,CA-2017-156139,OFF-BI-10004233,"{'Product Name': {'source_value': 'GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""', 'target_value': 'gbc pre-punched binding paper, plastic, white, 8-1/2"" x 11""'}}"
CA-2017-154662-FUR-TA-10001771,CA-2017-154662,FUR-TA-10001771,"{'Product Name': {'source_value': 'Bush Cubix Conference Tables, Fully Assembled', 'target_value': 'bush cubix conference tables, fully assembled'}}"
US-2018-107384-OFF-AR-10001315,US-2018-107384,OFF-AR-10001315,"{'Product Name': {'source_value': 'Newell 310', 'target_value': 'newell 310'}}"
CA-2018-161970-OFF-PA-10004255,CA-2018-161970,OFF-PA-10004255,"{'Product Name': {'source_value': 'Xerox 219', 'target_value': 'xerox 219'}}"
CA-2018-125913-FUR-FU-10001487,CA-2018-125913,FUR-FU-10001487,"{'Product Name': {'source_value': 'Eldon Expressions Wood and Plastic Desk Accessories, Cherry Wood', 'target_value': 'eldon expressions wood and plastic desk accessories, cherry wood'}}"
CA-2015-124429-OFF-ST-10001809,CA-2015-124429,OFF-ST-10001809,"{'Product Name': {'source_value': 'Fellowes Officeware Wire Shelving', 'target_value': 'fellowes officeware wire shelving'}}"
CA-2016-112522-OFF-AR-10003183,CA-2016-112522,OFF-AR-10003183,"{'Product Name': {'source_value': 'Avery Fluorescent Highlighter Four-Color Set', 'target_value': 'avery fluorescent highlighter four-color set'}}"
CA-2016-163090-OFF-SU-10002537,CA-2016-163090,OFF-SU-10002537,"{'Product Name': {'source_value': 'Acme Box Cutter Scissors', 'target_value': 'acme box cutter scissors'}}"
CA-2018-117926-OFF-AP-10002670,CA-2018-117926,OFF-AP-10002670,"{'Product Name': {'source_value': 'Belkin 8-Outlet Premiere SurgeMaster II Surge Protectors', 'target_value': 'belkin 8-outlet premiere surgemaster ii surge protectors'}}"
CA-2018-167941-OFF-PA-10001800,CA-2018-167941,OFF-PA-10001800,"{'Product Name': {'source_value': 'Xerox 220', 'target_value': 'xerox 220'}}"
CA-2018-137022-OFF-ST-10001963,CA-2018-137022,OFF-ST-10001963,"{'Product Name': {'source_value': 'Tennsco Regal Shelving Units', 'target_value': 'tennsco regal shelving units'}}"
CA-2016-154200-OFF-AR-10001044,CA-2016-154200,OFF-AR-10001044,"{'Product Name': {'source_value': 'BOSTON Ranger #55 Pencil Sharpener, Black', 'target_value': 'boston ranger #55 pencil sharpener, black'}}"
CA-2017-131835-OFF-PA-10004071,CA-2017-131835,OFF-PA-10004071,"{'Product Name': {'source_value': 'Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box', 'target_value': 'eaton premium continuous-feed paper, 25% cotton, letter size, white, 1000 shts/box'}}"
CA-2016-121188-OFF-ST-10001490,CA-2016-121188,OFF-ST-10001490,"{'Product Name': {'source_value': 'Hot File 7-Pocket, Floor Stand', 'target_value': 'hot file 7-pocket, floor stand'}}"
CA-2016-103870-FUR-BO-10002853,CA-2016-103870,FUR-BO-10002853,"{'Product Name': {'source_value': ""O'Sullivan 5-Shelf Heavy-Duty Bookcases"", 'target_value': ""o'sullivan 5-shelf heavy-duty bookcases""}}"
CA-2018-140515-OFF-AP-10001205,CA-2018-140515,OFF-AP-10001205,"{'Product Name': {'source_value': 'Belkin 5 Outlet SurgeMaster Power Centers', 'target_value': 'belkin 5 outlet surgemaster power centers'}}"
CA-2015-139598-OFF-PA-10004569,CA-2015-139598,OFF-PA-10004569,"{'Product Name': {'source_value': 'Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page', 'target_value': 'wirebound message books, two 4 1/4"" x 5"" forms per page'}}"
CA-2015-167850-TEC-PH-10002398,CA-2015-167850,TEC-PH-10002398,"{'Product Name': {'source_value': 'AT&T 1070 Corded Phone', 'target_value': 'at&t 1070 corded phone'}}"
CA-2016-166464-OFF-LA-10001317,CA-2016-166464,OFF-LA-10001317,"{'Product Name': {'source_value': 'Avery 520', 'target_value': 'avery 520'}}"
US-2015-102715-TEC-AC-10001874,US-2015-102715,TEC-AC-10001874,"{'Product Name': {'source_value': 'Logitech Wireless Anywhere Mouse MX for PC and Mac', 'target_value': 'logitech wireless anywhere mouse mx for pc and mac'}}"
CA-2018-107713-OFF-BI-10002026,CA-2018-107713,OFF-BI-10002026,"{'Product Name': {'source_value': 'Avery Arch Ring Binders', 'target_value': 'avery arch ring binders'}}"
CA-2016-164441-OFF-BI-10001922,CA-2016-164441,OFF-BI-10001922,"{'Product Name': {'source_value': 'Storex Dura Pro Binders', 'target_value': 'storex dura pro binders'}}"
CA-2017-169887-FUR-FU-10003095,CA-2017-169887,FUR-FU-10003095,"{'Product Name': {'source_value': 'Linden 12"" Wall Clock With Oak Frame', 'target_value': 'linden 12"" wall clock with oak frame'}}"
CA-2018-147032-OFF-PA-10003256,CA-2018-147032,OFF-PA-10003256,"{'Product Name': {'source_value': 'Avery Personal Creations Heavyweight Cards', 'target_value': 'avery personal creations heavyweight cards'}}"
CA-2016-132486-FUR-CH-10004540,CA-2016-132486,FUR-CH-10004540,"{'Product Name': {'source_value': 'Global Chrome Stack Chair', 'target_value': 'global chrome stack chair'}}"
CA-2018-127705-OFF-ST-10004507,CA-2018-127705,OFF-ST-10004507,"{'Product Name': {'source_value': 'Advantus Rolling Storage Box', 'target_value': 'advantus rolling storage box'}}"
CA-2017-152170-OFF-AP-10002350,CA-2017-152170,OFF-AP-10002350,"{'Product Name': {'source_value': 'Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector', 'target_value': 'belkin f9h710-06 7 outlet surgemaster surge protector'}}"
CA-2018-169012-OFF-AP-10003278,CA-2018-169012,OFF-AP-10003278,"{'Product Name': {'source_value': 'Belkin 7-Outlet SurgeMaster Home Series', 'target_value': 'belkin 7-outlet surgemaster home series'}}"
US-2015-123183-OFF-BI-10002429,US-2015-123183,OFF-BI-10002429,"{'Product Name': {'source_value': 'Premier Elliptical Ring Binder, Black', 'target_value': 'premier elliptical ring binder, black'}}"
CA-2018-157987-TEC-AC-10000109,CA-2018-157987,TEC-AC-10000109,"{'Product Name': {'source_value': 'Sony Micro Vault Click 16 GB USB 2.0 Flash Drive', 'target_value': 'sony micro vault click 16 gb usb 2.0 flash drive'}}"
CA-2017-163328-OFF-LA-10003930,CA-2017-163328,OFF-LA-10003930,"{'Product Name': {'source_value': 'Dot Matrix Printer Tape Reel Labels, White, 5000/Box', 'target_value': 'dot matrix printer tape reel labels, white, 5000/box'}}"
CA-2018-167899-OFF-AR-10001988,CA-2018-167899,OFF-AR-10001988,"{'Product Name': {'source_value': 'Bulldog Table or Wall-Mount Pencil Sharpener', 'target_value': 'bulldog table or wall-mount pencil sharpener'}}"
CA-2016-154284-TEC-MA-10004241,CA-2016-154284,TEC-MA-10004241,"{'Product Name': {'source_value': 'Star Micronics TSP800 TSP847IIU Receipt Printer', 'target_value': 'star micronics tsp800 tsp847iiu receipt printer'}}"
US-2017-156986-OFF-PA-10004101,US-2017-156986,OFF-PA-10004101,"{'Product Name': {'source_value': 'Xerox 1894', 'target_value': 'xerox 1894'}}"
CA-2016-158323-FUR-FU-10001546,CA-2016-158323,FUR-FU-10001546,"{'Product Name': {'source_value': 'Dana Swing-Arm Lamps', 'target_value': 'dana swing-arm lamps'}}"
CA-2015-152905-OFF-ST-10000321,CA-2015-152905,OFF-ST-10000321,"{'Product Name': {'source_value': 'Akro Stacking Bins', 'target_value': 'akro stacking bins'}}"
CA-2016-144806-FUR-FU-10002253,CA-2016-144806,FUR-FU-10002253,"{'Product Name': {'source_value': 'Howard Miller 13"" Diameter Pewter Finish Round Wall Clock', 'target_value': 'howard miller 13"" diameter pewter finish round wall clock'}}"
CA-2018-150623-OFF-ST-10003692,CA-2018-150623,OFF-ST-10003692,"{'Product Name': {'source_value': 'Recycled Steel Personal File for Hanging File Folders', 'target_value': 'recycled steel personal file for hanging file folders'}}"
CA-2016-134075-FUR-FU-10004597,CA-2016-134075,FUR-FU-10004597,"{'Product Name': {'source_value': 'Eldon Cleatmat Chair Mats for Medium Pile Carpets', 'target_value': 'eldon cleatmat chair mats for medium pile carpets'}}"
CA-2016-127824-OFF-PA-10001184,CA-2016-127824,OFF-PA-10001184,"{'Product Name': {'source_value': 'Xerox 1903', 'target_value': 'xerox 1903'}}"
CA-2018-115602-OFF-AP-10000891,CA-2018-115602,OFF-AP-10000891,"{'Product Name': {'source_value': 'Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center', 'target_value': 'kensington 7 outlet masterpiece homeoffice power control center'}}"
CA-2015-166863-OFF-BI-10000756,CA-2015-166863,OFF-BI-10000756,"{'Product Name': {'source_value': 'Storex DuraTech Recycled Plastic Frosted Binders', 'target_value': 'storex duratech recycled plastic frosted binders'}}"
CA-2017-105732-OFF-ST-10000419,CA-2017-105732,OFF-ST-10000419,"{'Product Name': {'source_value': 'Rogers Jumbo File, Granite', 'target_value': 'rogers jumbo file, granite'}}"
CA-2016-165050-OFF-BI-10003727,CA-2016-165050,OFF-BI-10003727,"{'Product Name': {'source_value': 'Avery Durable Slant Ring Binders With Label Holder', 'target_value': 'avery durable slant ring binders with label holder'}}"
CA-2017-124016-OFF-BI-10002071,CA-2017-124016,OFF-BI-10002071,"{'Product Name': {'source_value': 'Fellowes Black Plastic Comb Bindings', 'target_value': 'fellowes black plastic comb bindings'}}"
CA-2017-151141-TEC-PH-10004924,CA-2017-151141,TEC-PH-10004924,"{'Product Name': {'source_value': 'SKILCRAFT Telephone Shoulder Rest, 2"" x 6.5"" x 2.5"", Black', 'target_value': 'skilcraft telephone shoulder rest, 2"" x 6.5"" x 2.5"", black'}}"
CA-2016-105725-FUR-TA-10001676,CA-2016-105725,FUR-TA-10001676,"{'Product Name': {'source_value': 'Hon 61000 Series Interactive Training Tables', 'target_value': 'hon 61000 series interactive training tables'}}"
CA-2015-151792-TEC-AC-10001606,CA-2015-151792,TEC-AC-10001606,"{'Product Name': {'source_value': 'Logitech Wireless Performance Mouse MX for PC and Mac', 'target_value': 'logitech wireless performance mouse mx for pc and mac'}}"
CA-2016-110870-TEC-AC-10002926,CA-2016-110870,TEC-AC-10002926,"{'Product Name': {'source_value': 'Logitech Wireless Marathon Mouse M705', 'target_value': 'logitech wireless marathon mouse m705'}}"
CA-2015-160766-OFF-EN-10001099,CA-2015-160766,OFF-EN-10001099,"{'Product Name': {'source_value': 'Staple envelope', 'target_value': 'staple envelope'}}"
CA-2016-104129-FUR-TA-10004152,CA-2016-104129,FUR-TA-10004152,"{'Product Name': {'source_value': 'Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf', 'target_value': 'barricks 18"" x 48"" non-folding utility table with bottom storage shelf'}}"
US-2017-151827-TEC-PH-10002789,US-2017-151827,TEC-PH-10002789,"{'Product Name': {'source_value': 'LG Exalt', 'target_value': 'lg exalt'}}"
CA-2015-142769-OFF-FA-10000840,CA-2015-142769,OFF-FA-10000840,"{'Product Name': {'source_value': 'OIC Thumb-Tacks', 'target_value': 'oic thumb-tacks'}}"
CA-2018-100013-OFF-EN-10001219,CA-2018-100013,OFF-EN-10001219,"{'Product Name': {'source_value': '#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes', 'target_value': '#10- 4 1/8"" x 9 1/2"" security-tint envelopes'}}"
CA-2015-148614-FUR-FU-10003194,CA-2015-148614,FUR-FU-10003194,"{'Product Name': {'source_value': 'Eldon Expressions Desk Accessory, Wood Pencil Holder, Oak', 'target_value': 'eldon expressions desk accessory, wood pencil holder, oak'}}"
CA-2016-114237-FUR-BO-10004409,CA-2016-114237,FUR-BO-10004409,"{'Product Name': {'source_value': 'Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray', 'target_value': 'safco value mate series steel bookcases, baked enamel finish on steel, gray'}}"
US-2018-130687-OFF-AR-10004260,US-2018-130687,OFF-AR-10004260,"{'Product Name': {'source_value': 'Boston 1799 Powerhouse Electric Pencil Sharpener', 'target_value': 'boston 1799 powerhouse electric pencil sharpener'}}"
